burial,description,plot,url,birthdate,deathdate,name
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","US Congressman. Signer of the Texas Declaration of Independence. Robert Potter was born in June 1799 in Granville County, North Carolina. He enlisted in the Navy at sixteen and served seven years until 1821, when he left to study law; he was admitted to the bar by 1826 and started practicing in Oxford, North Carolina. In 1828 he married Isabel Taylor and the next year was elected to the United States Congress, serving from March 1829 to November 1831. He resigned after a scandal in which he attacked two men in an affair regarding his wife; he was sentenced to six months and by 1834 had divorced Isabel. That same year he was elected to the North Carolina House of Commons but left within a few months due to his previous public disgrace. Having no reason to remain in Carolina, he left for Texas, arriving in Nacogdoches in July of 1835. He quickly became involved in the Texas independence movement, first enrolling in the Nacogdoches Independent Volunteers in October, then by assisting in building up the new Texas Navy. In early 1836 he was named one of four delegates to represent the Nacogdoches Municipality at the Convention of 1836 to discuss the coming secession and war with Mexico; there he assisted the committee on parliamentary procedure, helped draft the Constitution of the Republic and signed the Texas Declaration of Independence. He fought in the climactic Battle of San Jacinto and was thereafter appointed the Secretary of the Texas Navy. Potter married Harriet Ann Page in September 1836, retiring from his post in the cabinet in 1837. He and his wife moved to Marion County where he was elected to serve in the Texas Congress in November 1840, serving until his death on March 2, 1842 when he was killed during the Regulator-Moderator dispute. He was first buried near his estate, but on October 1928 he was re-interred in the Texas State Cemetery in recognition of his service to the Republic. Potter County, Texas was named in his honor. (bio by:  Screwtape) Family links: Spouse:  Harriet Ann  Moore  Ames (1810 - 1902) ","Maintained by: Find A Grave Originally Created by:  Record added: Jul 26, 2002",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=6638581&page=gr,1800 ,"Mar. 2,  1842 ",Robert Potter
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Opera Singer. A soprano, she had a significant career in both Europe and the United States in the years around 1920. Raised in Wisconsin, the child of a Methodist minister, she was singing in church by age four, and later studied at the Chicago Conservatory of Music. Traveling to Europe, she financed further education by giving recitals and teaching English; after a two year stay in Florence, Italy, she went to Berlin, and thence in 1913 to Paris where she studied with and served as accompanist for the great Polish tenor-turned-teacher Jean de Reszke. At the onset of World War I, Peterson returned home and gave a series of recitals before going back to Paris. She made her Opera-Comique debut as the title heroine of Jules Massenet's ""Manon"", and was also seen as Leo Delibes' ""Lakme"". When America entered the conflict, she entertained the troops at various camps, and in 1918 joined New York's Metropolitan Opera. Peterson was heard at the venerable house over the next six seasons in a variety of roles including Mimi in Puccini's ""La Boheme"" and Micaela from Georges Bizet's ""Carmen"". During her Metropolitan days, she continued singing benefit performances for the Methodist Church, but retired from the operatic stage following her 1924 marriage to noted soldier and attorney Ernest O. Thompson. The couple resided in Amarillo, Texas, and later in Austin, while May maintained her career as a recitalist for a time. She died a week after suffering a stroke. (bio by:  Bob Hufford) Family links: Spouse:  Ernest Othmer Thompson (1892 - 1966) Calculated relationship ","Maintained by: Find A Grave Originally Created by:  Bob Hufford Record added: Aug 12, 2010",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=56977761&page=gr,"Oct. 7,  1880 Oshkosh Winnebago County Wisconsin, USA ","Oct. 8,  1952 Austin Travis County Texas, USA ",May Ester Peterson
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Liberal Democratic US Senator (1957-70) from Texas.  Defeated three times for Governor (1952, 54 and 56).  He shared the limousine with Vice President Lyndon Johnson in Dallas when Kennedy was assassinated.  In 1964 he was the only Southern Senator to vote for the Civil Rights Act of 1964.  He practiced law until he was 90. Family links: Parents:  Charles Richard Yarborough (1864 - 1964)  Nannie Jane  Spear  Yarborough (1873 - 1950) Spouse:  Opal Catherine  Warren  Yarborough (1903 - 2002) Siblings:  Grace  Yarbrough  Harrison (1892 - 1973)  Harvey Jackson Yarborough (1898 - 1981)  Jewel D Yarborough (1901 - 1908)  Ralph Webster Yarborough (1903 - 1996)  Charles W Yarborough (1909 - 1916)  Jannette  Yarborough  Murphy (1914 - 1987) Calculated relationship ","Plot: Republic Hill Section 2 Row G Plot 10 GPS (lat/lon):  30.15928, -97.43615 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18189&page=gr,"Jun. 8,  1903 Chandler Henderson County Texas, USA ","Jan. 27,  1996 Austin Travis County Texas, USA ",LTC Ralph Webster Yarborough
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Politician. Served in the Texas Army during the Texas War of Independence. He served as a Member of the Texas State House of Representatives from 1849 to 1850, and Member of the Texas State Senate from 1852 to 1853. Also an explorer, he was a member of the famed Somervell Expedition in 1842, later captured at Mier, Mexico, he was imprisoned at Perote Prison until he escaped in 1843. An orator he supported the Texas annexation in the United States and later secession to join the Confederacy. Family links: Children:  Gerald Wilmot Wilson (1855 - 1917) Calculated relationship ","Plot: Republic Hill, Section 1, Row T, Number 10 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=7775191&page=gr,"Aug. 21,  1818 ","Feb. 7,  1861 ",James Charles Wilson
"Burial: Austin Memorial Park Cemetery Austin Travis County Texas, USA ","Major League Baseball Player. The 6-foot-3, 185-pound left-handed batter took advantage of spacious Forbes Field to collect a major-league record 36 triples during the 1912 season, getting 24 of them at home. The speedy outfielder played for the Pittsburgh Pirates from 1908 until December 12, 1913, when he was traded to the St. Louis Cardinals for first baseman-infielder John ""Dots"" Miller, pitcher Hank Robinson, third baseman Cozy Dolan and infielder Art Butler for first baseman Ed Konetchy, pitcher Bob Harmon and third baseman Mike Mowry. He batted only .154 (4 for 26) in the 1909 World Series against Detroit, but the Pirates prevailed in seven games. He hit .300 in 1911 with 34 doubles, 12 triples, 12 homers and a career-high 107 runs batted in. That year on July 11, he had three triples in a game against Brooklyn. The following season when he set the triples mark, he batted .300 with 19 doubles, 11 homers and 95 RBIs. In 1914 he led National League outfielders with 34 assists and wound up with 181 for his career. His nine-year lifetime totals were .269 with 157 doubles, 114 triples, 59 homers, 571 RBIs and 98 stolen bases. Thirty-one of his homers were inside the park. (bio by:  Ron Coons) Family links: Spouse:  Bernice Lydia  Mosely  Wilson (1886 - 1972) Calculated relationship ","Maintained by: Find A Grave Originally Created by:  Ron Coons Record added: Apr 16, 2006",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=13977840&page=gr,"Aug. 21,  1883 Austin Travis County Texas, USA ","Feb. 22,  1954 Bertram Burnet County Texas, USA ","Owen ""Chief"" Wilson"
"Burial: Texas State Cemetery Austin Travis County Texas, USA *Cenotaph  ","US Congressman. A member of the Democratic Party, he served in the US House of Representatives from Texas's 2nd district for 12 consecutive terms from January 1973 until January 1997. He is best remembered for his efforts in leading the US Congress into supporting Operation Cyclone, the Central Intelligence Agency's (CIA) covert operation to assist the Afghan Mujahideen during the Soviet war in Afghanistan (December 1979 to February 1989). Born the oldest of two children, his father was employed as an accountant for a local timber company. After graduating from Trinity High School in 1951, he briefly attended Sam Houston State University in Huntsville, Texas before receiving an appointment to attend the US Naval Academy at Annapolis, Maryland. In 1956 he graduated with a Bachelor of Science Degree in Engineering and received an commission as an ensign. He served in the US Navy until 1960, with a sea tour on a destroyer as a gunnery officer and shore duty at the Pentagon, Washington DC, in intelligence. In 1960 he ran for Texas state representative on the Democratic ticket from his home district and was elected, serving for 12 years. In 1972 he ran for US Congress from the 2nd district of Texas and won the seat, subsequently being re-elected for eleven additional terms. During his time in Congress, he accomplished the designation of the Big Thicket in southeast Texas as a National Preserve, served on the House Appropriations Committee, supported pro-choice legislation, helped to pass the Safe Drinking Water Act (1974), sought to increase the minimum wage as well as increasing Medicare and Medicaid funding for the elderly, underprivileged, and veterans, and developed a strong relationship with Israel. In 1980 he was appointed to the House Ethics Committee to help protect US Representative John Murtha, Jr. from investigations during the Abscam scandal. The same year he became acutely interested in the plight of Afghan refugees leaving the Soviet-occupied Afghanistan's communist regime and began working with the CIA to provide US assistance to the local resistance fighters (Mujahideen) in terms of anti-aircraft and other military weapons, even going so far as to negotiate back-room deals to accomplish his objectives. For his successful efforts, he received the Honored Colleague Award by the CIA, the first civilian to receive the award. Also during his congressional tenure, he became well-known for his extravagant and flamboyant lifestyle, earning the nickname ""Good Time Charlie"" due to his extramarital affairs and excessive partying. He became a function alcoholic and suffered from severe bouts of depression and insomnia. Advised by doctors that his drinking was contributing to his heart problems, he finally was forced to quit. In 1996 elected not to run for another congressional term and retired in January 1997 to become a lobbyist for Pakistan. His exploits were detailed in the 2003 book ""Charlie Wilson's War: The Extraordinary Story of the Largest Covert Operation in History"" by George Crile, and in the 2007 film adaptation ""Charlie Wilson's War"" that starred Tom Hanks as Wilson. He died from a cardiopulmonary arrest at the age of 76. (bio by:  William Bjornstad) ","Maintained by: Find A Grave Originally Created by:  Bobb Edwards Record added: Aug 14, 2011",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=74939599&page=gr,"Jun. 1,  1933 Trinity Trinity County Texas, USA ","Feb. 10,  2010 Lufkin Angelina County Texas, USA ","Charles Nesbitt ""Charlie"" Wilson"
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Civil War Confederate Major General. John Wharton was born on July 3, 1828 near Nashville, Tennessee; as an infant, he was brought to Texas and spent his childhood in Brazoria County. He attended school in Galveston from the age of eight to fifteen, then studied at South Carolina College from 1846 until 1850, serving in the student cadet corps. He married Eliza Johnson, daughter of the governor of South Carolina in 1848. Upon graduation, he moved back to Texas, began work on his estate and started practicing law in Brazoria County; he was extremely successful and became very wealthy from both his practice and his plantation. At the outbreak of the Civil War, he enlisted in the Texas militia and was named captain of Company B, Eighth Texas Cavalry. When the commanders of the unit, Benjamin Terry and Thomas Lubbock, died within weeks of each other, he was named commander of the group - now named Terry's Texas Rangers after their organizer. He led his men through a series of exceptional battles: the Battle of Shiloh, where he was wounded; the 1862 Kentucky invasion, which led to his promotion to brigadier general; Murfreesboro, where he was wounded a second time; the Battle of Chickamauga, where he was promoted to major general in 1863. He was transferred to the Trans-Mississippi department in Louisiana in early 1864, leading the cavalry at the tail end of the Red River campaign. On April 6, 1865, while he was visiting General John Magruder's headquarters in Houston, General Wharton was shot and killed by another officer over a debate in military tactics. He was first buried in Hempstead near his home, but was later re-interred with full honors in the Texas State Cemetery in recognition of his service. (bio by:  Screwtape) Family links: Parents:  William Harris Wharton (1802 - 1839)  Sarah Ann  Groce  Wharton (1810 - 1858) Spouses:  Eliza Penelope  Johnson  Wharton (1827 - 1876)  Eliza Penelope  Johnson  Wharton (1828 - 1876) Children:  Sarah Ann Wharton (1852 - 1853)  Katherine Ross Wharton (1854 - 1872) Calculated relationship ","Plot: Confederate Field Section 2, Row A, Number 18 GPS (lat/lon):  30.26507, -97.72668 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=9201&page=gr,"Jul. 3,  1828 ","Apr. 6,  1865 ",John Austin Wharton
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Hall of Fame Baseball Player. Willie Wells was born in Austin, Texas to poor parents. He showed a great affinity for baseball at an early age, starting on sandlots at the age of fifteen. He was accepted into the St Louis Stars of the Negro National Leagues in 1924 and performed extremely well both in his position as shortstop and as a consistently strong hitter. He was traded from team to team, from the Chicago American Giants in 1932 to the Memphis Red Sox in 1948. His reputation grew; he was called the ""Shakespeare of Shortstops"" and at one point played while suffering a concussion, wearing a construction helmet for protection; this is widely recognized as the first batting helmet. In 1926 he set the Negro League record with twenty-seven home runs in only eighty-eight games. In 1929 he traveled to Cuba to play in the new integrated Cuban league, playing so well that he was voted Most Valuable Player that year. He was selected to play in the very first East-West Classic, the Negro Leagues All-Star game, in 1933, and was invited back eight more times. He became more of a player-manager at this point, for the Giants in the early 30s and the Eagles in the 40s, at one point training Jackie Robinson on working second base after Robinson had made it to the major leagues. In the 40s he played in the Mexican league, where he got his nickname ""Devil"" due to his intensity, and was selected repeatedly by Satchel Paige to play on his All-Star team against white major league players. He briefly managed the Birmingham Black Barons in 1954 before retiring from the sport; his lifetime batting average reaching .358. He worked in a deli in New York for a few years before returning to Austin to take care of his mother. Devil Wells died at the age of eighty-three of a heart condition on January 22, 1989. Nine years later, he was inducted into the National Baseball Hall of Fame in Cooperstown. (bio by:  Screwtape) ","Plot: Section: Statesmans Meadow, Section 2, Row G, #33 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=2364&page=gr,"Aug. 10,  1905 ","Jan. 22,  1989 ",Willie James Wells
"Burial: Oakwood Cemetery Austin Travis County Texas, USA ","Author and Texas Historian, Distinguished Professor of History at University of Texas for forty years. Books include, The Great Plains (1931), The Texas Rangers (1935), Divided We Stand (1937) and The Great Frontier (1952). Editor-in-Chief of The Handbook of Texas. ","Plot: Section 3, Lot 758 *Cenotaph  ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=64932570&page=gr,"Apr. 3,  1888 Panola County Texas, USA ","Mar. 8,  1963 ",Dr Walter Prescott Webb
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Author and Texas Historian, Distinguished Professor of History at University of Texas for forty years. Books include, The Great Plains (1931), The Texas Rangers (1935), Divided We Stand (1937) and The Great Frontier (1952). Editor-in-Chief of The Handbook of Texas. Family links: Parents:  Casner P. Webb (1862 - 1940)  Mary Elizabeth  Kyle  Webb (1855 - 1949) Spouses:  Jane Elizabeth  Oliphant  Webb (1889 - 1960)  Terrell Louise  Dobbs  Webb (1901 - 1994) Siblings:  Mittie Alma  Webb  Hewlett (1882 - 1917)  Walter Prescott Webb (1888 - 1963)  Casner K. Webb (1891 - 1892)  Ella Ruth  Webb  Nation (1893 - 1967)  Bruce Webb (1896 - 1896)  Ima  Webb  Wright (1898 - 1990) Calculated relationship Cause of death: Automobile accident ","Plot: Republic Hill, Section 2, Row D, Number 1 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=8536&page=gr,"Apr. 3,  1888 ","Mar. 8,  1963 ",Dr Walter Prescott Webb
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Western Figure. Born in Lexington, Virginia, he was dubbed ""Bigfoot Wallace"" and was noted for being a frontier Texas folk hero. In 1836, he relocated to Texas, when he heard that his older brother and a cousin had been killed in the Goliad Massacre. He settled in LaGrange, tried his hand at farming and soon joined the Texas Rangers. In 1840, he moved to Austin and helped layout the new town. He participated in the Battle of Plum Creek and in the Spring of 1842, fought against Mexican General Adrian Woll's invasion Texas. Later that year, he volunteered for the Somervell Raid across the Rio Grande River and joined a group that was called the Mier Expedition, to further penetrate and fight into Mexico. After several skirmishes, his group was surrounded and captured by a large force of Mexicans. Forced into central Mexico, the men were able to escape, he returned to Texas and was with the Texas Rangers in the Mexican War. In the 1850s, as a Captain, he commanded a ranger company, fighting border bandits, Indians and was so expert at trailing that he was frequently called upon to track down runaway slaves trying to get to Mexico. During the Civil War, he helped guard the frontier against the Comanche Indians and led scouting details. In his later years, he drove a mail hack from San Antonio to El Paso and had a little ranch on the Medina River on land granted him by the State of Texas. He died at age 81 in the town of Bigfoot, named for him and was buried at Longview Cemetery. Shortly thereafter the Texas Legislature appropriated money for moving his body to the Texas State Cemetery in Austin. The Big Foot Wallace Museum in Bigfoot, was dedicated to him in 1954. He also was a decedent of the 14th Century Scottish freedom fighter William Wallace and Highlanders leader Robert Bruce. (bio by:  John ""J-Cat"" Griffith) Family links: Parents:  Andrew Wallace (1784 - 1846)  Jane  Blair  Wallace (1790 - 1832) Siblings:  James B. Wallace (1813 - 1824)  Samuel P. Wallace (1815 - 1836)  William Alexander Anderson Wallace (1817 - 1899)  William Alexander Anderson Wallace (1817 - 1899)  Andrew Wallace (1821 - 1854)  Joseph Blair Wallace (1826 - 1904) ** Calculated relationship **Half-sibling ",Plot: Republic Hill Section 2 Row K Number 1 ,http://www.findagrave.com/cgi-bin/fg.cgi?GRid=6194096&page=gr,"Apr. 3,  1817 Lexington City Virginia, USA ","Jan. 7,  1899 Frio County Texas, USA ","William Alexander Anderson ""Big Foot"" Wallace"
"Burial: Stevie Ray Vaughan Memorial Austin Travis County Texas, USA *Memorial Site  ","Rock/Blues Musician. Born in Dallas, Texas, he was part of a musical family.  His elder brother Jimmie,  the guitarist in the group The Fabulous Thunderbirds, introduced his younger brother to rock and blues via his record collection. Stevie Ray Vaughan came to appreciate guitarists such as B.B. King, Albert King, Jimi Hendrix, Eric Clapton and many others, by listening to their recordings. He learned to play by borrowing brother Jimmie's guitar and following him to his concerts.  By 1975, Stevie Ray was a member of the Cobras, followed by Triple Threat, a band that evolved into Double Trouble. The band recorded ""Texas Flood"" for Epic records, an album that showed his widening interests. After it's release, he and the band were huge in the blues/rock scene, and the album won a string of awards internationally. A subsequent period of personal decline ended with Stevie Ray Vaughan collapsing on stage in 1986 due to alcohol and drugs overindulgence. Three years later, after an intensive rehabilitation, he was back on top form on ""In Step"", an album evidencing maturity and musicianship. He then recorded ""Family Style"" with brother Jimmie.  Before the album's release, Stevie Ray Vaughan was killed in a private-helicopter crash, in a thick fog in Wisconsin, after leaving a concert at which he'd appeared with Buddy Guy, Eric Clapton and Robert Cray. (bio by:  Daniel L. Taylor  Sr.) Family links: Parents:  Martha Jean  Cook  Vaughan (1928 - 2009) Sibling:  Stevie Ray Vaughan (1954 - 1990)  Stevie Ray Vaughan (1954 - 1990) Calculated relationship ","Maintained by: Find A Grave Record added: Jun 15, 2000",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=9955&page=gr,"Oct. 3,  1954 Dallas Dallas County Texas, USA ","Aug. 27,  1990 East Troy Walworth County Wisconsin, USA ",Stevie Ray Vaughan
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Civil War Confederate Army Officer. State Senator in the Texas Legislature from 1876-1885. He then served as a Representative in the House from 1891-1893 and 1903-1907. Finally, he served as U. S. Minister to Turkey from 1893-1896. Family links: Spouses:  Ann Elizabeth  Bouldin  Terrell (1829 - 1860)  Anne Eloise  Holliday  Terrell (1838 - 1908) Children:  Lilla  Terrell  Rector (1853 - 1934)  Arthur J Terrell (1857 - 1908) Calculated relationship ","Plot: Republic Hill Section 1 Row J Plot 26 GPS (lat/lon):  30.26537, -97.7271 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18118&page=gr,"Nov. 23,  1827 Patrick County Virginia, USA ","Sep. 9,  1912 Mineral Wells Palo Pinto County Texas, USA ",Alexander Watkins Terrell
"Burial: Oakwood Cemetery Austin Travis County Texas, USA ","Western Lawman. Born in Knottingley, West Yorkshire, England, he emigrated with his family to Austin, Texas, in 1851. After serving in the Confederate 2nd Texas Cavalry Regiment in the Civil War, he joined Emperor Maximilian's forces in Mexico and fought until the fall of the empire in June 1867. Returning to Texas, he was a gambler in various Texas cities, earned a reputation as a fast gun and spent some time in prison for being involved in many shootouts, 1868 to 1878. Known as a fast gun, he was hired by lawman Bat Masterson as an agent for the Kansas Atchison, Topeka and Santa Fe Railway in 1879. In 1880, he returned to Austin and opened a gambling hall. Acknowledged for his honesty and prowess with a revolver, the citizens of Austin elected him City Marshal. In July 1882, Marshal Thompson quarreled over a card game in a saloon, where he shot and killed a prominent sportsman Jack Harris. After the trial and acquittal, he resigned as marshal and resumed his life as a professional gambler. On the evening of March 11, 1884, at the Vaudeville Theatre, San Antonio, Thompson was shot and killed from behind. (bio by:  John ""J-Cat"" Griffith) Family links: Parents:  Mary Ann  Baker  Thompson (1813 - 1881) Children:  Mary Elizabeth Thompson (1866 - 1867)  William J Thompson (1869 - 1871)  Benjamin Thompson (1869 - 1893)  Katherine Florence  Thompson  Price (1871 - 1938)  Augusta Lorraine Thompson (1877 - 1878) Siblings:  Ben Thompson (1843 - 1884)  William Thompson (1846 - 1897)  Mary Jane  Thompson  Gill (1848 - 1940)  Fannie Lenora  Thompson  Fink (1858 - 1954) Calculated relationship ","Plot: Section 1, Lot 71 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=1028&page=gr,"Nov. 11,  1843 Knottingley Metropolitan Borough of Wakefield West Yorkshire, England ","Mar. 11,  1884 San Antonio Bexar County Texas, USA ",Ben Thompson
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Democratic congressman and US Court of Appeals Judge.  He replaced Lyndon Johnson is the House of Representatives when Johnson was elected to the US Senate in 1948.  He served in Congress until 1963.  President Johnson nominated him to the US Supreme Court in 1968, but the nomination stalled and he remained on the Court of Appeals. Family links: Spouse:  Eloise  Engle  Thornberry (1919 - 1989) Children:  Kate  Thornberry  Hill (1950 - 2013) Calculated relationship ","Plot: Republic Hill Section 2 Row N Plot 1 GPS (lat/lon):  30.1592, -97.43633 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18034&page=gr,"Jan. 9,  1909 ","Dec. 12,  1995 ",Homer Thornberry
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Pulitzer Prize Winning Journalist. He was the recipient of the Pulitzer Prize for Local Reporting in 1955, for a series of articles he wrote exposing the Texas Veterans Land Board Scandal. He was raised on his family's farm in Texas and at the age of eighteen, he enlisted with the United States Army. During World War II, he was stationed in the Philippines and saw action in the Battle of Corregidor, where he was captured by the Japanese and spent three-years as a Prisoner of War. Following his return home, he studied at Southwest Texas Junior College and initiated his career as a reporter with the local newspaper (Cuero Daily Record) in Cuero, Texas. He achieved national attention with his series of stories on fraud and corruption within the Texas Veterans Land Program. During the early 1960s, he turned to political reporting and served as a journalist on state politics in Austin. He served as press secretary to Texas Senator John Tower and in 1968, he managed the presidential campaign of Richard Nixon in Texas. After Nixon was elected president, Towery served as Deputy Director and Assistant Director of the United States Information Agency. In 1981, he was appointed by President Reagan to serve on the Board of Directors of the Corporation for Public Broadcasting. Towery authored his autobiography ""The Chow Dipper"" in 1994. (bio by:  C.S.) Family links: Parents:  Wiley Azof Towery (1876 - 1943)  Lonnie Belle  Cowart  Towery (1884 - 1974) Spouse:  Louise Ida  Cook  Towery (1928 - ____) Siblings:  Clifton Otho Towery (1907 - 1979)  William Ottis Towery (1909 - 1973)  Willis Ruble Towery (1912 - 1988)  Elgene  Towery  Allen (1915 - 2002)  David C Towery (1919 - 1978)  Roland Kenneth Towery (1923 - 2016)  James Allen Towery (1926 - 1963) Calculated relationship ","Maintained by: Find A Grave Originally Created by:  C.S. Record added: May 06, 2016",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=162183217&page=gr,"Jan. 25,  1923 Smithville Monroe County Mississippi, USA ","May 4,  2016 Austin Travis County Texas, USA ","Roland Kenneth ""Ken"" Towery"
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Signer of the Texas Declaration of Independence, United States Congressman. George Smyth was born in North Carolina to a family of millwrights. They moved quite a bit when he was a child, and in 1828 he left for Nacogdoches, Texas to teach school. In 1830, he got a job as a surveyor in the Bevil's Settlement region, quickly promoted to surveyor over Zavala, Vehlein and Burnet Colonies in 1834, and also worked as the Land Commissioner at Nacogdoches and as a judge of Bevil Municipality. Elected to represent Jasper Municipality for the Convention of 1836 to discuss the coming secession and war with Mexico, George Smyth became one of the signers of the Texas Declaration of Independence at Washington-on-the-Brazos. He traveled back home to raise troops, but they arrived at the final Battle of San Jacinto to late to participate. He began a long term of service to the new Republic: in 1839 he was selected by then-President Mirabeau Lamar to set the Texas/United States borders on the Boundary Commission; in 1844 he was elected to the Texas House of Representatives; he participated in the drawing up of the Texas Constitution in 1845; and he became Commissioner of the General Land Office in 1848. In 1852, George was elected to the United States Congress and served for three years before returning home to his farm in Jasper County. Traveling to Austin in 1866 for the Constitutional Convention, he died there on February 21, 1866 and was laid to rest in the Texas State Cemetery with full honors for his service. (bio by:  Screwtape) Family links: Spouse:  Frances Mitchell  Grigsby  Smyth (1809 - 1888) Children:  Sarah Ann  Smyth  Armstrong (1836 - 1879)  Susan  Smyth  Adams (1838 - 1855)  Matilda M. Armstrong (1840 - 1920)  George W. Smyth (1842 - 1910)  Emily ""Tabby""  Smyth  Smith (1845 - 1894)  Joseph Grigsby Smyth (1847 - 1915) Calculated relationship ","Maintained by: Find A Grave Originally Created by:  Record added: Jul 26, 2002",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=6638587&page=gr,"May 16,  1803 ","Feb. 21,  1866 ",George Washington Smyth
"Burial: Oakwood Cemetery Austin Travis County Texas, USA GPS (lat/lon):  30.27545, -97.72731 ","Civil War Confederate Brigadier General. He graduated from West Point in 1840, was commissioned an officer in the 2nd Dragoons and served in Florida during the Seminole War. At the outbreak of the Civil Warm, he resigned his commission in Army and was commissioned Colonel of the 7th Texas Cavalry. Promoted Brigadier General in September, 1862, he took part in the Confederate New Mexico-Arizona operations and was in charge of the Indian Territory until the close of the war. After the war, he served as Adjutant General of Texas, 1874 to 1879 and reorganized the Texas Militia. (bio by:  John ""J-Cat"" Griffith) Family links: Spouse:  Annie E  Duval  Steele (1828 - 1877) Children:  Ewell Curtis Young (1899 - 1960) Calculated relationship ","Maintained by: Find A Grave Record added: Apr 10, 2000",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=9090&page=gr,"May 1,  1819 ","Jan. 12,  1885 ",William Steele
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Governor of Texas. He was elected governor of Texas in 1968 and served two terms. He relied on old-fashioned electioneering such as personal contacts, face-to-face campaigning and direct mail to get elected. He was instrumental in passing the state's first minimum wage law. During his tenure he focused on education and criminal justice, pushing for the first comprehensive drug abuse program in Texas. He was associated with Texas Tech for more than a decade and helped raise $500 million in what was the school's first major fund-raising effort. (bio by:  Ron Moody) Family links: Parents:  Charles Kirby Smith (1872 - 1952)  Effie M Smith (1888 - 1990) Spouse:  Ima Mae Smith (1911 - 1998) Siblings:  Helen Elizabeth  Smith  Daniel (1896 - 1992) **  Sidney Simon Smith (1898 - 1987) **  Mabel Roselma  Smith  Smith (1899 - 1993) **  Henry Arnold Smith (1906 - 1979) **  Anna Mae  Smith  Freeman (1909 - 1994)  Preston Earnest Smith (1912 - 2003)  Jude W Smith (1914 - 2003)  Minnie Lois Anderson (1915 - 2000)  Eunice Florine  Smith  Dannels (1916 - 2003)  Johnson Lamar Smith (1918 - 1985)  Infant Smith (1921 - 1921)  Clyde Marselle Smith (1921 - 1921) Calculated relationship **Half-sibling ","Maintained by: Find A Grave Originally Created by:  Ron Moody Record added: Oct 19, 2003",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=8001433&page=gr,"Mar. 8,  1912 ","Oct. 18,  2003 ",Preston Earnest Smith
